Timestamp,Timestamp_formated,X,Y,Right Click,Left Click
0.0009961128234863281,1728758106:176,929,507,False,False
0.07531595230102539,1728758106:250,929,507,False,False
0.15301966667175293,1728758106:328,919,511,False,False
0.23182249069213867,1728758106:407,916,515,False,False
0.3090541362762451,1728758106:484,916,515,False,False
0.38733673095703125,1728758106:562,917,518,False,False
0.46437644958496094,1728758106:639,921,521,False,False
0.5410585403442383,1728758106:716,921,521,False,False
0.6184985637664795,1728758106:793,925,524,False,False
0.6958777904510498,1728758106:871,929,525,False,False
0.7737679481506348,1728758106:948,932,527,False,False
0.8512039184570312,1728758107:26,932,527,False,False
0.9295744895935059,1728758107:104,934,528,False,False
1.0078909397125244,1728758107:183,935,527,False,False
1.0859768390655518,1728758107:261,935,527,False,False
1.1639094352722168,1728758107:339,935,526,False,False
1.2422611713409424,1728758107:417,934,525,False,False
1.3196353912353516,1728758107:494,932,524,False,False
1.3962440490722656,1728758107:571,932,524,False,False
1.4741008281707764,1728758107:649,929,522,False,False
1.5531566143035889,1728758107:728,927,519,False,False
1.6308917999267578,1728758107:806,927,519,False,False
1.7072749137878418,1728758107:882,924,517,False,False
1.7852022647857666,1728758107:960,921,515,False,False
1.8649017810821533,1728758108:40,918,513,False,False
1.9428393840789795,1728758108:118,918,513,False,False
2.0199387073516846,1728758108:195,915,511,False,False
2.09655499458313,1728758108:271,913,509,False,False
2.1733274459838867,1728758108:348,911,507,False,False
2.2502877712249756,1728758108:425,911,507,False,False
2.3276734352111816,1728758108:502,908,506,False,False
2.404029607772827,1728758108:579,907,506,False,False
2.4825003147125244,1728758108:657,907,506,False,False
2.5604488849639893,1728758108:735,906,505,False,False
2.6383755207061768,1728758108:813,905,505,False,False
2.7167530059814453,1728758108:891,905,505,False,False
2.7939560413360596,1728758108:969,904,505,False,False
2.8712735176086426,1728758109:46,904,506,False,False
2.9481942653656006,1728758109:123,904,507,False,False
3.0268115997314453,1728758109:202,904,507,False,False
3.1050732135772705,1728758109:280,904,508,False,False
3.1827757358551025,1728758109:358,905,509,False,False
3.2606940269470215,1728758109:435,905,509,False,False
3.3384180068969727,1728758109:513,906,511,False,False
3.414882183074951,1728758109:590,907,512,False,False
3.4927444458007812,1728758109:667,909,515,False,False
3.571359872817993,1728758109:746,909,515,False,False
3.651399612426758,1728758109:826,910,517,False,False
3.7291736602783203,1728758109:904,912,519,False,False
3.80656099319458,1728758109:981,912,519,False,False
3.885542631149292,1728758110:60,914,521,False,False
3.9626948833465576,1728758110:137,916,524,False,False
4.041553974151611,1728758110:216,919,527,False,False
4.119246006011963,1728758110:294,919,527,False,False
4.196484565734863,1728758110:371,921,530,False,False
4.274738311767578,1728758110:449,923,533,False,False
4.353471994400024,1728758110:528,923,533,False,False
4.43184494972229,1728758110:607,926,536,False,False
4.510260343551636,1728758110:685,928,539,False,False
4.587437629699707,1728758110:762,931,542,False,False
4.665048599243164,1728758110:840,931,542,False,False
4.741629362106323,1728758110:916,933,545,False,False
4.819284677505493,1728758110:994,936,549,False,False
4.895926237106323,1728758111:71,939,552,False,False
4.9744346141815186,1728758111:149,939,552,False,False
5.052222013473511,1728758111:227,941,556,False,False
5.1301069259643555,1728758111:305,943,559,False,False
5.207414865493774,1728758111:382,943,559,False,False
5.28476881980896,1728758111:459,945,562,False,False
5.363633871078491,1728758111:538,947,565,False,False
5.441370964050293,1728758111:616,949,568,False,False
5.518708229064941,1728758111:693,949,568,False,False
5.595707893371582,1728758111:770,951,571,False,False
5.673384428024292,1728758111:848,953,573,False,False
5.7515857219696045,1728758111:926,953,573,False,False
5.82892918586731,1728758112:4,954,576,False,False
5.90775728225708,1728758112:82,956,579,False,False
5.9858739376068115,1728758112:161,956,579,False,False
6.064700126647949,1728758112:239,956,580,False,False
6.141864538192749,1728758112:317,957,583,False,False
6.220129728317261,1728758112:395,958,584,False,False
6.297530651092529,1728758112:472,958,584,False,False
6.375492572784424,1728758112:550,958,586,False,False
6.453142166137695,1728758112:628,959,587,False,False
6.530308485031128,1728758112:705,959,587,False,False
6.607534408569336,1728758112:782,959,588,False,False
6.683938503265381,1728758112:859,959,589,False,False
6.761799097061157,1728758112:937,959,589,False,False
6.839366912841797,1728758113:14,959,589,False,False
6.918520212173462,1728758113:93,958,589,False,False
6.995839595794678,1728758113:171,958,589,False,False
7.074737310409546,1728758113:249,958,589,False,False
7.153356552124023,1728758113:328,958,589,False,False
