Timestamp,Timestamp_formated,X,Y,Right Click,Left Click
0.0009899139404296875,1728761634:373,982,453,False,False
0.07094478607177734,1728761634:443,982,453,False,False
0.1489429473876953,1728761634:521,980,472,False,False
0.22751212120056152,1728761634:599,974,488,False,False
0.3034019470214844,1728761634:675,974,488,False,False
0.3806893825531006,1728761634:753,968,502,False,False
0.4586188793182373,1728761634:831,961,513,False,False
0.5361316204071045,1728761634:908,961,513,False,False
0.6127853393554688,1728761634:985,955,522,False,False
0.6919045448303223,1728761635:64,949,530,False,False
0.7706339359283447,1728761635:143,944,536,False,False
0.8481485843658447,1728761635:220,944,536,False,False
0.9257590770721436,1728761635:298,940,541,False,False
1.0029346942901611,1728761635:375,938,545,False,False
1.0804896354675293,1728761635:452,938,545,False,False
1.1602404117584229,1728761635:532,936,548,False,False
1.235720157623291,1728761635:608,935,551,False,False
1.3140950202941895,1728761635:686,934,553,False,False
1.3924198150634766,1728761635:764,934,553,False,False
1.4696118831634521,1728761635:842,935,555,False,False
1.5488874912261963,1728761635:921,936,556,False,False
1.625389575958252,1728761635:997,936,556,False,False
1.702305793762207,1728761636:74,938,557,False,False
1.7817952632904053,1728761636:154,941,558,False,False
1.8582594394683838,1728761636:230,944,559,False,False
1.935884714126587,1728761636:308,944,559,False,False
2.0126254558563232,1728761636:385,947,559,False,False
2.0895440578460693,1728761636:462,950,560,False,False
2.166201114654541,1728761636:538,950,560,False,False
2.2453787326812744,1728761636:617,954,560,False,False
2.322402238845825,1728761636:694,958,560,False,False
2.400205612182617,1728761636:772,961,560,False,False
2.4782495498657227,1728761636:850,961,560,False,False
2.5573999881744385,1728761636:929,965,561,False,False
2.6349539756774902,1728761637:7,969,561,False,False
2.711935520172119,1728761637:84,969,561,False,False
2.7901389598846436,1728761637:162,972,561,False,False
2.8678810596466064,1728761637:240,975,562,False,False
2.9456841945648193,1728761637:318,977,563,False,False
3.024543046951294,1728761637:397,977,563,False,False
3.1033623218536377,1728761637:475,979,564,False,False
3.181151866912842,1728761637:553,980,565,False,False
3.2601704597473145,1728761637:632,980,565,False,False
3.337114095687866,1728761637:709,981,566,False,False
3.415872812271118,1728761637:788,982,568,False,False
3.493166208267212,1728761637:865,983,569,False,False
3.5709340572357178,1728761637:943,983,569,False,False
3.6485214233398438,1728761638:20,983,570,False,False
3.7263989448547363,1728761638:98,982,571,False,False
3.802395820617676,1728761638:174,982,571,False,False
3.8811631202697754,1728761638:253,981,573,False,False
3.9595515727996826,1728761638:332,980,574,False,False
4.03725004196167,1728761638:409,978,575,False,False
4.115999221801758,1728761638:488,978,575,False,False
4.195044279098511,1728761638:567,977,575,False,False
4.2743330001831055,1728761638:646,975,576,False,False
4.352639198303223,1728761638:725,975,576,False,False
4.431403398513794,1728761638:803,973,576,False,False
4.508364200592041,1728761638:880,972,576,False,False
4.587216854095459,1728761638:959,970,575,False,False
4.663865566253662,1728761639:36,970,575,False,False
4.742495059967041,1728761639:114,968,575,False,False
4.819868087768555,1728761639:192,966,573,False,False
4.897936820983887,1728761639:270,966,573,False,False
4.975924730300903,1728761639:348,965,572,False,False
5.054168701171875,1728761639:426,963,571,False,False
5.132637023925781,1728761639:505,962,568,False,False
5.211455821990967,1728761639:583,962,568,False,False
5.289773941040039,1728761639:662,961,566,False,False
5.365936994552612,1728761639:738,960,564,False,False
5.444048643112183,1728761639:816,960,564,False,False
5.521992444992065,1728761639:894,959,561,False,False
5.599472522735596,1728761639:971,959,558,False,False
5.678057909011841,1728761640:50,958,556,False,False
5.7540283203125,1728761640:126,958,556,False,False
5.832465410232544,1728761640:204,958,553,False,False
5.909069061279297,1728761640:281,958,550,False,False
5.9868834018707275,1728761640:359,958,550,False,False
6.065467357635498,1728761640:437,958,547,False,False
6.142531156539917,1728761640:514,958,544,False,False
6.219963073730469,1728761640:592,959,541,False,False
6.297361850738525,1728761640:669,959,541,False,False
6.3754658699035645,1728761640:747,959,539,False,False
6.453686475753784,1728761640:826,960,537,False,False
6.531275510787964,1728761640:903,960,537,False,False
6.609190464019775,1728761640:981,961,534,False,False
6.6867194175720215,1728761641:59,961,533,False,False
6.764710903167725,1728761641:137,962,531,False,False
6.843686819076538,1728761641:216,962,531,False,False
6.922250270843506,1728761641:294,963,531,False,False
7.000776767730713,1728761641:373,964,530,False,False
7.078296184539795,1728761641:450,964,530,False,False
7.156566858291626,1728761641:529,965,530,False,False
7.233954668045044,1728761641:606,966,530,False,False
7.311060190200806,1728761641:683,968,530,False,False
7.387309312820435,1728761641:759,968,530,False,False
7.465712308883667,1728761641:838,968,531,False,False
7.542987585067749,1728761641:915,970,533,False,False
7.620009183883667,1728761641:992,971,534,False,False
7.700228929519653,1728761642:72,971,534,False,False
7.777736663818359,1728761642:150,972,536,False,False
7.854700326919556,1728761642:227,972,539,False,False
7.933415651321411,1728761642:305,972,539,False,False
8.012751579284668,1728761642:385,973,541,False,False
8.089848518371582,1728761642:462,974,544,False,False
8.167226791381836,1728761642:539,974,544,False,False
8.244413614273071,1728761642:616,974,547,False,False
