Timestamp,Timestamp_formated,X,Y,Right Click,Left Click
0.0,1728754865:359,1037,610,False,False
0.07634305953979492,1728754865:435,1037,610,False,False
0.15501189231872559,1728754865:514,1023,583,False,False
0.23160052299499512,1728754865:590,1013,561,False,False
0.3090653419494629,1728754865:668,1013,561,False,False
0.3877677917480469,1728754865:746,1006,546,False,False
0.46533942222595215,1728754865:824,1001,535,False,False
0.5411515235900879,1728754865:900,1001,535,False,False
0.6203382015228271,1728754865:979,998,528,False,False
0.6988608837127686,1728754866:58,995,525,False,False
0.7775993347167969,1728754866:136,992,524,False,False
0.8573558330535889,1728754866:216,992,524,False,False
0.9345810413360596,1728754866:293,988,526,False,False
1.0109364986419678,1728754866:370,985,529,False,False
1.0881588459014893,1728754866:447,985,529,False,False
1.1656579971313477,1728754866:524,981,533,False,False
1.2440783977508545,1728754866:603,978,538,False,False
1.3225605487823486,1728754866:681,974,543,False,False
1.4011449813842773,1728754866:760,974,543,False,False
1.4784471988677979,1728754866:837,969,548,False,False
1.5569992065429688,1728754866:916,966,552,False,False
1.6349186897277832,1728754866:994,966,552,False,False
1.7133352756500244,1728754867:72,962,556,False,False
1.7909445762634277,1728754867:150,958,560,False,False
1.868704080581665,1728754867:227,955,563,False,False
1.94539213180542,1728754867:304,955,563,False,False
2.022841453552246,1728754867:382,952,565,False,False
2.1008639335632324,1728754867:460,949,566,False,False
2.1800858974456787,1728754867:539,947,567,False,False
2.256195306777954,1728754867:615,947,567,False,False
2.335669755935669,1728754867:694,945,566,False,False
2.4125046730041504,1728754867:771,943,566,False,False
2.4897332191467285,1728754867:848,943,566,False,False
2.5679216384887695,1728754867:927,942,564,False,False
2.647047758102417,1728754868:6,941,563,False,False
2.725152015686035,1728754868:84,941,563,False,False
2.8027572631835938,1728754868:161,940,561,False,False
2.8810949325561523,1728754868:240,940,558,False,False
2.9589903354644775,1728754868:318,939,556,False,False
3.035886764526367,1728754868:395,939,556,False,False
3.1133062839508057,1728754868:472,939,554,False,False
3.191215991973877,1728754868:550,938,551,False,False
3.270328998565674,1728754868:629,938,551,False,False
3.347468137741089,1728754868:706,938,549,False,False
3.426241397857666,1728754868:785,938,547,False,False
3.5049102306365967,1728754868:864,938,546,False,False
3.5813333988189697,1728754868:940,938,546,False,False
3.6589746475219727,1728754869:18,938,544,False,False
3.7364234924316406,1728754869:95,938,544,False,False
3.814432144165039,1728754869:173,938,544,False,False
3.892727851867676,1728754869:251,938,543,False,False
3.971353530883789,1728754869:330,938,543,False,False
4.048396348953247,1728754869:407,938,544,False,False
4.126686334609985,1728754869:485,938,544,False,False
4.2042787075042725,1728754869:563,938,545,False,False
4.282415151596069,1728754869:641,938,546,False,False
4.358443021774292,1728754869:717,938,546,False,False
4.43659520149231,1728754869:795,939,548,False,False
4.5147645473480225,1728754869:873,939,550,False,False
4.593043327331543,1728754869:952,940,552,False,False
4.671331167221069,1728754870:30,940,552,False,False
4.747540473937988,1728754870:106,940,554,False,False
4.824844837188721,1728754870:184,941,557,False,False
4.902228355407715,1728754870:261,942,559,False,False
4.979551792144775,1728754870:338,942,559,False,False
5.057046890258789,1728754870:416,943,562,False,False
5.1348724365234375,1728754870:494,944,564,False,False
5.212960958480835,1728754870:572,944,564,False,False
5.288785219192505,1728754870:648,945,567,False,False
5.366420269012451,1728754870:725,946,569,False,False
5.445014238357544,1728754870:804,946,569,False,False
5.522458076477051,1728754870:881,947,570,False,False
5.5998780727386475,1728754870:959,948,572,False,False
5.677860498428345,1728754871:37,949,573,False,False
5.755752801895142,1728754871:114,949,573,False,False
5.833516597747803,1728754871:192,951,574,False,False
5.9122278690338135,1728754871:271,952,575,False,False
5.990605115890503,1728754871:349,952,575,False,False
6.06966495513916,1728754871:428,953,576,False,False
6.147837162017822,1728754871:507,954,576,False,False
6.226958513259888,1728754871:586,955,576,False,False
6.304640054702759,1728754871:663,955,576,False,False
6.380969762802124,1728754871:740,956,575,False,False
6.4585747718811035,1728754871:817,957,575,False,False
6.5365259647369385,1728754871:895,957,575,False,False
6.614675998687744,1728754871:973,958,574,False,False
6.6932055950164795,1728754872:52,959,573,False,False
6.7699854373931885,1728754872:129,959,572,False,False
6.847946643829346,1728754872:207,959,572,False,False
6.924890756607056,1728754872:284,960,571,False,False
7.003298044204712,1728754872:362,961,570,False,False
7.081542730331421,1728754872:440,961,570,False,False
7.158975124359131,1728754872:518,961,568,False,False
7.236608266830444,1728754872:595,962,567,False,False
7.313864469528198,1728754872:673,962,566,False,False
7.391924619674683,1728754872:751,962,566,False,False
7.468800783157349,1728754872:828,962,564,False,False
7.5483832359313965,1728754872:907,962,562,False,False
7.626420974731445,1728754872:985,962,562,False,False
7.703638076782227,1728754873:62,962,560,False,False
7.780971050262451,1728754873:140,962,559,False,False
7.8580756187438965,1728754873:217,962,556,False,False
7.935399293899536,1728754873:294,962,556,False,False
8.014458179473877,1728754873:373,962,554,False,False
8.092978477478027,1728754873:452,963,552,False,False
8.1710786819458,1728754873:530,963,552,False,False
8.248374938964844,1728754873:607,963,550,False,False
8.326465606689453,1728754873:685,962,547,False,False
8.403990983963013,1728754873:763,962,545,False,False
8.482433319091797,1728754873:841,962,545,False,False
8.558909177780151,1728754873:918,962,542,False,False
8.63669228553772,1728754873:995,962,539,False,False
8.714843511581421,1728754874:74,962,539,False,False
8.79328727722168,1728754874:152,961,536,False,False
8.870833396911621,1728754874:230,961,533,False,False
8.948600053787231,1728754874:307,960,530,False,False
9.025390625,1728754874:384,960,530,False,False
9.104084014892578,1728754874:463,960,527,False,False
9.181663990020752,1728754874:540,958,524,False,False
9.259881973266602,1728754874:619,958,524,False,False
9.336951494216919,1728754874:696,957,521,False,False
9.41407561302185,1728754874:773,956,517,False,False
9.492107152938843,1728754874:851,954,514,False,False
9.570093393325806,1728754874:929,954,514,False,False
9.648265361785889,1728754875:7,953,511,False,False
9.72512936592102,1728754875:84,951,508,False,False
9.8027184009552,1728754875:161,949,506,False,False
9.880602598190308,1728754875:239,949,506,False,False
9.960403203964233,1728754875:319,948,504,False,False
10.039531946182251,1728754875:398,946,503,False,False
10.117936611175537,1728754875:477,946,503,False,False
10.195897102355957,1728754875:555,944,501,False,False
10.274552583694458,1728754875:633,943,501,False,False
10.353501796722412,1728754875:712,942,502,False,False
10.430485486984253,1728754875:789,942,502,False,False
10.507423639297485,1728754875:866,942,504,False,False
10.585547924041748,1728754875:944,942,507,False,False
10.662131309509277,1728754876:21,942,507,False,False
10.739017486572266,1728754876:98,943,510,False,False
10.817029237747192,1728754876:176,945,516,False,False
10.895750045776367,1728754876:254,945,516,False,False
10.974262952804565,1728754876:333,947,523,False,False
11.052002668380737,1728754876:411,950,531,False,False
11.130710124969482,1728754876:489,954,541,False,False
11.208344459533691,1728754876:567,954,541,False,False
11.28568434715271,1728754876:644,958,552,False,False
11.364489793777466,1728754876:723,961,564,False,False
11.443478345870972,1728754876:802,961,564,False,False
11.521420955657959,1728754876:880,965,576,False,False
11.598071813583374,1728754876:957,966,589,False,False
11.675604820251465,1728754877:34,965,601,False,False
11.752335786819458,1728754877:111,965,601,False,False
11.8309006690979,1728754877:190,959,610,False,False
11.907960176467896,1728754877:267,948,615,False,False
11.985828399658203,1728754877:345,948,615,False,False
12.064396381378174,1728754877:423,948,615,False,False
