Timestamp,Timestamp_formated,X,Y,Right Click,Left Click
0.0010020732879638672,1728756909:965,952,515,False,False
0.07081818580627441,1728756910:35,952,515,False,False
0.14933443069458008,1728756910:113,959,503,False,False
0.2267320156097412,1728756910:191,965,498,False,False
0.30358076095581055,1728756910:268,965,498,False,False
0.38106799125671387,1728756910:345,971,497,False,False
0.45949888229370117,1728756910:424,976,499,False,False
0.536508321762085,1728756910:501,976,499,False,False
0.614734411239624,1728756910:579,981,502,False,False
0.6938614845275879,1728756910:658,984,506,False,False
0.7702975273132324,1728756910:734,987,509,False,False
0.8477766513824463,1728756910:812,987,509,False,False
0.925804853439331,1728756910:890,989,512,False,False
1.0027132034301758,1728756910:967,991,514,False,False
1.0805771350860596,1728756911:45,991,514,False,False
1.1587622165679932,1728756911:123,992,515,False,False
1.2360169887542725,1728756911:200,993,515,False,False
1.314000129699707,1728756911:278,994,514,False,False
1.3920116424560547,1728756911:356,994,514,False,False
1.47001314163208,1728756911:434,995,513,False,False
1.5482287406921387,1728756911:512,995,511,False,False
1.6272554397583008,1728756911:591,995,511,False,False
1.7059674263000488,1728756911:670,995,508,False,False
1.7829277515411377,1728756911:747,995,505,False,False
1.8611547946929932,1728756911:825,994,502,False,False
1.9381968975067139,1728756911:902,994,502,False,False
2.0163397789001465,1728756911:980,993,498,False,False
2.0949461460113525,1728756912:59,993,495,False,False
2.1742520332336426,1728756912:138,993,495,False,False
2.251234531402588,1728756912:215,992,492,False,False
2.3289694786071777,1728756912:293,990,490,False,False
2.406675338745117,1728756912:371,989,488,False,False
2.485496759414673,1728756912:450,989,488,False,False
2.5630693435668945,1728756912:527,987,486,False,False
2.641036033630371,1728756912:605,986,485,False,False
2.719081401824951,1728756912:683,984,484,False,False
2.7972047328948975,1728756912:761,984,484,False,False
2.874673366546631,1728756912:839,982,484,False,False
2.952444314956665,1728756912:916,980,484,False,False
3.030085802078247,1728756912:994,980,484,False,False
3.1091883182525635,1728756913:73,979,485,False,False
3.1868698596954346,1728756913:151,977,486,False,False
3.2631382942199707,1728756913:227,976,488,False,False
3.3399605751037598,1728756913:304,976,488,False,False
3.4180362224578857,1728756913:382,975,489,False,False
3.4953277111053467,1728756913:459,974,492,False,False
3.5735950469970703,1728756913:538,974,492,False,False
3.651482582092285,1728756913:615,973,494,False,False
3.7289106845855713,1728756913:693,972,497,False,False
3.8063573837280273,1728756913:770,972,497,False,False
3.8841419219970703,1728756913:848,971,500,False,False
3.9615509510040283,1728756913:926,971,503,False,False
4.040260076522827,1728756914:4,970,507,False,False
4.117589473724365,1728756914:82,970,507,False,False
4.195190191268921,1728756914:159,970,510,False,False
4.273881196975708,1728756914:238,970,513,False,False
4.350383996963501,1728756914:314,970,513,False,False
4.427955150604248,1728756914:392,970,516,False,False
4.505470514297485,1728756914:469,970,519,False,False
4.582063436508179,1728756914:546,970,522,False,False
4.658911228179932,1728756914:623,970,522,False,False
4.737557888031006,1728756914:702,970,525,False,False
4.816455841064453,1728756914:780,970,528,False,False
4.893876552581787,1728756914:858,970,528,False,False
4.9722819328308105,1728756914:936,971,530,False,False
5.050090551376343,1728756915:14,971,533,False,False
5.128153562545776,1728756915:92,971,535,False,False
5.20648455619812,1728756915:170,971,535,False,False
5.283668279647827,1728756915:248,972,537,False,False
5.360612392425537,1728756915:325,972,538,False,False
5.436672210693359,1728756915:401,972,538,False,False
5.513606071472168,1728756915:478,972,539,False,False
5.592617034912109,1728756915:557,972,540,False,False
5.670683860778809,1728756915:635,973,540,False,False
5.7483508586883545,1728756915:712,973,540,False,False
5.825803756713867,1728756915:790,973,541,False,False
5.902332782745361,1728756915:866,974,540,False,False
5.979203224182129,1728756915:943,974,540,False,False
6.055715322494507,1728756916:20,974,540,False,False
6.133376836776733,1728756916:97,975,539,False,False
6.2117369174957275,1728756916:176,975,538,False,False
6.29064679145813,1728756916:255,975,538,False,False
