Timestamp,Timestamp_formated,X,Y,Right Click,Left Click
0.0009958744049072266,1728750821:144,834,540,False,False
0.07050681114196777,1728750821:214,834,540,False,False
0.14897894859313965,1728750821:292,862,547,False,False
0.2282576560974121,1728750821:372,882,549,False,False
0.3050398826599121,1728750821:448,882,549,False,False
0.38168787956237793,1728750821:525,897,549,False,False
0.4598350524902344,1728750821:603,908,548,False,False
0.5361793041229248,1728750821:680,908,548,False,False
0.6143159866333008,1728750821:758,916,546,False,False
0.6906783580780029,1728750821:834,921,544,False,False
0.7684454917907715,1728750821:912,924,542,False,False
0.8471925258636475,1728750821:991,924,542,False,False
0.923795223236084,1728750822:67,927,540,False,False
1.0012805461883545,1728750822:145,928,538,False,False
1.079223871231079,1728750822:223,928,538,False,False
1.1563096046447754,1728750822:300,930,537,False,False
1.2338333129882812,1728750822:377,931,535,False,False
1.3105618953704834,1728750822:454,932,534,False,False
1.3882474899291992,1728750822:532,932,534,False,False
1.4665801525115967,1728750822:610,933,533,False,False
1.5457606315612793,1728750822:689,934,532,False,False
1.6239335536956787,1728750822:767,935,531,False,False
1.7010014057159424,1728750822:844,935,531,False,False
1.779245138168335,1728750822:923,936,530,False,False
1.8584043979644775,1728750823:2,938,530,False,False
1.9387192726135254,1728750823:82,938,530,False,False
2.015383005142212,1728750823:159,940,530,False,False
2.092125177383423,1728750823:236,942,530,False,False
2.1687748432159424,1728750823:312,942,530,False,False
2.2458879947662354,1728750823:389,944,530,False,False
2.3258869647979736,1728750823:469,946,531,False,False
2.4029839038848877,1728750823:546,947,531,False,False
2.480116844177246,1728750823:624,947,531,False,False
2.5573010444641113,1728750823:701,949,532,False,False
2.636284589767456,1728750823:780,951,534,False,False
2.714062452316284,1728750823:858,951,534,False,False
2.7911109924316406,1728750823:935,953,535,False,False
2.869046688079834,1728750824:12,955,536,False,False
2.9454827308654785,1728750824:89,956,538,False,False
3.0236623287200928,1728750824:167,956,538,False,False
3.100675344467163,1728750824:244,958,539,False,False
3.178276777267456,1728750824:322,959,540,False,False
3.257981538772583,1728750824:401,959,540,False,False
3.3369781970977783,1728750824:480,960,541,False,False
3.4147064685821533,1728750824:558,961,543,False,False
3.4906504154205322,1728750824:634,962,544,False,False
3.5680782794952393,1728750824:712,962,544,False,False
3.647655725479126,1728750824:791,962,544,False,False
3.725446939468384,1728750824:869,963,544,False,False
3.8022661209106445,1728750824:946,963,545,False,False
3.87841796875,1728750825:22,963,545,False,False
3.9559452533721924,1728750825:99,964,545,False,False
4.032853603363037,1728750825:176,964,545,False,False
4.111419677734375,1728750825:255,964,545,False,False
4.18959641456604,1728750825:333,964,545,False,False
4.267698764801025,1728750825:411,964,546,False,False
4.346436023712158,1728750825:490,964,546,False,False
4.423843860626221,1728750825:567,963,545,False,False
4.500490188598633,1728750825:644,963,545,False,False
4.5772998332977295,1728750825:721,963,545,False,False
4.654520511627197,1728750825:798,963,545,False,False
4.732439041137695,1728750825:876,962,546,False,False
4.8094096183776855,1728750825:953,962,546,False,False
4.8876261711120605,1728750826:31,962,546,False,False
4.965766429901123,1728750826:109,962,547,False,False
5.042702913284302,1728750826:186,961,547,False,False
5.120351791381836,1728750826:264,961,548,False,False
5.1977503299713135,1728750826:341,961,548,False,False
5.277204275131226,1728750826:421,960,550,False,False
5.3554301261901855,1728750826:499,960,551,False,False
5.4320831298828125,1728750826:576,960,551,False,False
5.50991415977478,1728750826:653,960,553,False,False
5.587426424026489,1728750826:731,960,555,False,False
5.665780782699585,1728750826:809,960,558,False,False
5.744552135467529,1728750826:888,960,558,False,False
5.823908805847168,1728750826:967,960,560,False,False
5.901034832000732,1728750827:44,959,563,False,False
5.978777647018433,1728750827:122,959,563,False,False
6.057391405105591,1728750827:201,960,566,False,False
6.135815382003784,1728750827:279,959,568,False,False
6.2135443687438965,1728750827:357,960,571,False,False
6.2912585735321045,1728750827:435,960,571,False,False
6.367199897766113,1728750827:511,960,574,False,False
6.445235967636108,1728750827:589,960,576,False,False
6.523787498474121,1728750827:667,960,576,False,False
6.602432489395142,1728750827:746,961,579,False,False
6.680621147155762,1728750827:824,961,581,False,False
6.759087562561035,1728750827:903,962,583,False,False
6.836524248123169,1728750827:980,962,583,False,False
6.914265871047974,1728750828:58,962,584,False,False
6.99231481552124,1728750828:136,964,585,False,False
7.069017648696899,1728750828:212,964,585,False,False
7.1469526290893555,1728750828:290,965,585,False,False
7.224335432052612,1728750828:368,966,585,False,False
7.301897048950195,1728750828:445,968,585,False,False
7.378912925720215,1728750828:522,968,585,False,False
7.456799268722534,1728750828:600,969,584,False,False
7.534811735153198,1728750828:678,971,582,False,False
7.612446308135986,1728750828:756,971,582,False,False
7.689423084259033,1728750828:833,973,580,False,False
7.766247034072876,1728750828:910,975,578,False,False
7.843502521514893,1728750828:987,977,575,False,False
7.922576189041138,1728750829:66,977,575,False,False
8.000555038452148,1728750829:144,980,572,False,False
8.078994512557983,1728750829:222,982,568,False,False
8.157419443130493,1728750829:301,982,568,False,False
8.235544443130493,1728750829:379,985,564,False,False
8.314819812774658,1728750829:458,987,560,False,False
8.393613815307617,1728750829:537,989,556,False,False
8.470426082611084,1728750829:614,989,556,False,False
8.54814600944519,1728750829:692,992,552,False,False
