Timestamp,Timestamp_formated,X,Y,Right Click,Left Click
0.0009970664978027344,1728764239:270,881,418,False,False
0.07159137725830078,1728764239:341,881,418,False,False
0.15088200569152832,1728764239:420,918,434,False,False
0.2286825180053711,1728764239:498,948,451,False,False
0.30576395988464355,1728764239:575,948,451,False,False
0.3833787441253662,1728764239:653,971,468,False,False
0.4610872268676758,1728764239:730,988,482,False,False
0.538684606552124,1728764239:808,988,482,False,False
0.615577220916748,1728764239:885,999,494,False,False
0.6918244361877441,1728764239:961,1007,505,False,False
0.7702827453613281,1728764240:40,1010,514,False,False
0.8458027839660645,1728764240:115,1010,514,False,False
0.9225804805755615,1728764240:192,1010,522,False,False
1.0003023147583008,1728764240:270,1009,529,False,False
1.0776164531707764,1728764240:347,1009,529,False,False
1.1548259258270264,1728764240:424,1005,535,False,False
1.2322378158569336,1728764240:501,999,542,False,False
1.3094115257263184,1728764240:579,992,547,False,False
1.386901617050171,1728764240:656,992,547,False,False
1.4638047218322754,1728764240:733,985,553,False,False
1.5423684120178223,1728764240:812,978,559,False,False
1.619443655014038,1728764240:889,978,559,False,False
1.6979098320007324,1728764240:967,970,565,False,False
1.776010274887085,1728764241:45,963,570,False,False
1.8532624244689941,1728764241:123,956,575,False,False
1.9308750629425049,1728764241:200,956,575,False,False
2.0095818042755127,1728764241:279,949,580,False,False
2.087698459625244,1728764241:357,943,585,False,False
2.164830446243286,1728764241:434,938,590,False,False
2.2427096366882324,1728764241:512,938,590,False,False
2.320808172225952,1728764241:590,933,593,False,False
2.398015022277832,1728764241:667,929,597,False,False
2.4758849143981934,1728764241:745,929,597,False,False
2.5536069869995117,1728764241:823,926,600,False,False
2.6323249340057373,1728764241:902,924,602,False,False
2.710268020629883,1728764241:980,924,602,False,False
2.788708209991455,1728764242:58,923,603,False,False
2.865065574645996,1728764242:134,923,604,False,False
2.942906618118286,1728764242:212,923,605,False,False
3.0199475288391113,1728764242:289,923,605,False,False
3.097146511077881,1728764242:366,924,605,False,False
3.1739413738250732,1728764242:443,926,604,False,False
3.2524163722991943,1728764242:522,926,604,False,False
3.329777240753174,1728764242:599,929,603,False,False
3.4081645011901855,1728764242:677,932,601,False,False
3.4852800369262695,1728764242:755,935,599,False,False
3.5639595985412598,1728764242:833,935,599,False,False
3.6402013301849365,1728764242:909,939,597,False,False
3.718754529953003,1728764242:988,944,594,False,False
3.7955682277679443,1728764243:65,944,594,False,False
3.873443841934204,1728764243:143,948,592,False,False
3.9511773586273193,1728764243:220,952,589,False,False
4.028486728668213,1728764243:298,956,586,False,False
4.1050355434417725,1728764243:374,956,586,False,False
4.182112216949463,1728764243:451,960,584,False,False
4.2609474658966064,1728764243:530,964,581,False,False
4.337632656097412,1728764243:607,964,581,False,False
4.414932727813721,1728764243:684,968,579,False,False
4.4923481941223145,1728764243:762,971,577,False,False
4.570915460586548,1728764243:840,974,575,False,False
4.649080276489258,1728764243:918,974,575,False,False
4.726959466934204,1728764243:996,977,573,False,False
4.804653167724609,1728764244:74,979,572,False,False
4.881962776184082,1728764244:151,979,572,False,False
4.961513042449951,1728764244:231,980,571,False,False
5.039501428604126,1728764244:309,981,570,False,False
5.116077423095703,1728764244:385,982,569,False,False
5.19330096244812,1728764244:463,982,569,False,False
5.271443605422974,1728764244:541,982,569,False,False
5.348626136779785,1728764244:618,982,569,False,False
5.425358057022095,1728764244:695,981,570,False,False
5.504688024520874,1728764244:774,981,570,False,False
5.581347942352295,1728764244:851,980,570,False,False
5.659656047821045,1728764244:929,979,571,False,False
5.735666513442993,1728764245:5,979,571,False,False
5.813005208969116,1728764245:82,977,572,False,False
5.891725063323975,1728764245:161,975,572,False,False
5.969547986984253,1728764245:239,975,572,False,False
6.047641277313232,1728764245:317,973,573,False,False
6.124958515167236,1728764245:394,971,574,False,False
6.203502893447876,1728764245:473,968,574,False,False
6.281832933425903,1728764245:551,968,574,False,False
6.3615803718566895,1728764245:631,966,575,False,False
6.4392173290252686,1728764245:708,964,575,False,False
6.515811204910278,1728764245:785,964,575,False,False
6.594127893447876,1728764245:863,962,575,False,False
6.671220779418945,1728764245:940,960,575,False,False
6.749525785446167,1728764246:19,958,575,False,False
6.827385902404785,1728764246:97,958,575,False,False
6.90496563911438,1728764246:174,956,574,False,False
6.9809606075286865,1728764246:250,955,574,False,False
