Timestamp,Timestamp_formated,X,Y,Right Click,Left Click
0.0,1728753486:627,990,575,False,False
0.07122683525085449,1728753486:698,990,575,False,False
0.14962077140808105,1728753486:777,980,548,False,False
0.22759222984313965,1728753486:855,973,527,False,False
0.3046531677246094,1728753486:932,973,527,False,False
0.38229870796203613,1728753487:9,967,512,False,False
0.4601154327392578,1728753487:87,963,501,False,False
0.5369210243225098,1728753487:164,963,501,False,False
0.6140487194061279,1728753487:241,959,496,False,False
0.6910147666931152,1728753487:318,955,495,False,False
0.7668275833129883,1728753487:394,953,496,False,False
0.8447637557983398,1728753487:472,953,496,False,False
0.9232850074768066,1728753487:550,951,500,False,False
1.0022895336151123,1728753487:629,950,505,False,False
1.0789697170257568,1728753487:706,950,505,False,False
1.1566259860992432,1728753487:784,950,511,False,False
1.2336182594299316,1728753487:861,950,517,False,False
1.3108608722686768,1728753487:938,950,523,False,False
1.388394832611084,1728753488:15,950,523,False,False
1.4681103229522705,1728753488:95,951,528,False,False
1.5458154678344727,1728753488:173,952,533,False,False
1.6252939701080322,1728753488:252,952,533,False,False
1.7030696868896484,1728753488:330,954,537,False,False
1.7813081741333008,1728753488:408,956,541,False,False
1.857720136642456,1728753488:485,958,544,False,False
1.9353623390197754,1728753488:562,958,544,False,False
2.01267409324646,1728753488:640,960,546,False,False
2.0906832218170166,1728753488:718,962,547,False,False
2.1701791286468506,1728753488:797,962,547,False,False
2.249593496322632,1728753488:877,964,547,False,False
2.327028751373291,1728753488:954,966,547,False,False
2.4043023586273193,1728753489:31,968,546,False,False
2.4801900386810303,1728753489:107,968,546,False,False
2.5574913024902344,1728753489:184,969,545,False,False
2.634733200073242,1728753489:262,971,543,False,False
2.712402582168579,1728753489:339,972,541,False,False
2.7914962768554688,1728753489:418,972,541,False,False
2.868471145629883,1728753489:495,972,538,False,False
2.9458558559417725,1728753489:573,972,535,False,False
3.022564649581909,1728753489:650,972,535,False,False
3.1007673740386963,1728753489:728,972,532,False,False
3.1783201694488525,1728753489:805,971,528,False,False
3.2559926509857178,1728753489:883,971,528,False,False
3.3339781761169434,1728753489:961,970,525,False,False
3.412933588027954,1728753490:40,969,521,False,False
3.4892659187316895,1728753490:116,967,518,False,False
3.567025899887085,1728753490:194,967,518,False,False
3.6431260108947754,1728753490:270,965,514,False,False
3.7202062606811523,1728753490:347,962,511,False,False
3.800435781478882,1728753490:427,962,511,False,False
3.877500295639038,1728753490:504,960,508,False,False
3.9549856185913086,1728753490:582,957,505,False,False
4.032699346542358,1728753490:660,954,502,False,False
4.110070466995239,1728753490:737,954,502,False,False
4.188129663467407,1728753490:815,951,500,False,False
4.266361713409424,1728753490:893,948,498,False,False
4.34425687789917,1728753490:971,948,498,False,False
4.4211742877960205,1728753491:48,945,496,False,False
4.499346733093262,1728753491:126,942,494,False,False
4.576908826828003,1728753491:204,939,494,False,False
